collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
221,1,1,CLEAR,0,0.0,off,no_alert,,222,7.385292,131145.313459331,8.507286192994798
222,1,1,CLEAR,0,0.0,off,no_alert,,223,7.421577,131145.347225053,8.541051915002754
223,1,1,CLEAR,0,0.0,off,no_alert,,224,7.452692,131145.380882453,8.574709314998472
224,1,1,CLEAR,0,0.0,off,no_alert,,225,7.484836,131145.414575031,8.60840189299779
225,1,1,CLEAR,0,0.0,off,no_alert,,226,7.521168,131145.448277053,8.642103914986365
226,1,1,CLEAR,0,0.0,off,no_alert,,227,7.553038,131145.481953905,8.67578076699283
227,1,1,CLEAR,0,0.0,off,no_alert,,228,7.584914,131145.515683195,8.709510057000443
228,1,1,CLEAR,0,0.0,off,no_alert,,229,7.62013,131145.549470599,8.743297461012844
229,1,1,CLEAR,0,0.0,off,no_alert,,230,7.652866,131145.583273817,8.777100678998977
230,1,1,CLEAR,0,0.0,off,no_alert,,231,7.684797,131145.617059253,8.810886115010362
231,1,1,CLEAR,0,0.0,off,no_alert,,232,7.720967,131145.650883776,8.84471063798992
232,1,1,CLEAR,0,0.0,off,no_alert,,233,7.753354,131145.684635624,8.87846248599817
233,1,1,CLEAR,0,0.0,off,no_alert,,234,7.78503,131145.718422364,8.91224922600668
234,1,1,CLEAR,0,0.0,off,no_alert,,235,7.82263,131145.752217359,8.946044220996555
235,1,1,CLEAR,0,0.0,off,no_alert,,236,7.851284,131145.786074494,8.979901356011396
236,1,1,CLEAR,0,0.0,off,no_alert,,237,7.884747,131145.819870483,9.013697345013497
237,1,1,CLEAR,0,0.0,off,no_alert,,238,7.920154,131145.853677088,9.047503949987004
238,1,1,CLEAR,0,0.0,off,no_alert,,239,7.95294,131145.887429333,9.081256195000606
239,1,1,CLEAR,0,0.0,off,no_alert,,240,7.985397,131145.921130813,9.114957674988545
240,1,1,CLEAR,0,0.0,off,no_alert,,241,8.021827,131145.954810469,9.148637331003556
241,1,1,CLEAR,0,0.0,off,no_alert,,242,8.053564,131145.988561162,9.182388023997191
242,1,1,CLEAR,0,0.0,off,no_alert,,243,8.085066,131146.022295116,9.216121978010051
243,1,1,CLEAR,0,0.0,off,no_alert,,244,8.121818,131146.055974761,9.24980162299471
244,1,1,CLEAR,0,0.0,off,no_alert,,245,8.153185,131146.089758562,9.283585424011108
245,1,1,CLEAR,0,0.0,off,no_alert,,246,8.185272,131146.123463256,9.317290117993252
246,1,1,CLEAR,0,0.0,off,no_alert,,247,8.230374,131146.157228861,9.35105572300381
247,1,1,CLEAR,0,0.0,off,no_alert,,248,8.258138,131146.191015537,9.384842399012996
248,1,1,CLEAR,0,0.0,off,no_alert,,249,8.287879,131146.224764491,9.418591352994554
249,1,1,CLEAR,0,0.0,off,no_alert,,250,8.324056,131146.258516274,9.452343136013951
250,1,1,CLEAR,0,0.0,off,no_alert,,251,8.356352,131146.292210905,9.48603776699747
