topic,bag_time_jst,header_time_jst,sequence,linear_x_mps,risk_level,active,output_mode,action,output_active,requested_magnitude,applied_magnitude,fault,reason
/collision/ffb_command,2026-09-17T16:33:43.016+09:00,2026-09-17T16:33:43.073+09:00,2516,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.042+09:00,2026-09-17T16:33:43.099+09:00,2517,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.077+09:00,2026-09-17T16:33:43.135+09:00,2518,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.113+09:00,2026-09-17T16:33:43.169+09:00,2519,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.141+09:00,2026-09-17T16:33:43.196+09:00,2520,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.176+09:00,2026-09-17T16:33:43.233+09:00,2521,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.209+09:00,2026-09-17T16:33:43.266+09:00,2522,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.241+09:00,2026-09-17T16:33:43.298+09:00,2523,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.275+09:00,2026-09-17T16:33:43.331+09:00,2524,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.310+09:00,2026-09-17T16:33:43.367+09:00,2525,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.341+09:00,2026-09-17T16:33:43.398+09:00,2526,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.375+09:00,2026-09-17T16:33:43.432+09:00,2527,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.411+09:00,2026-09-17T16:33:43.468+09:00,2528,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.440+09:00,2026-09-17T16:33:43.497+09:00,2529,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.475+09:00,2026-09-17T16:33:43.532+09:00,2530,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.509+09:00,2026-09-17T16:33:43.566+09:00,2531,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.541+09:00,2026-09-17T16:33:43.598+09:00,2532,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.578+09:00,2026-09-17T16:33:43.636+09:00,2533,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.606+09:00,2026-09-17T16:33:43.663+09:00,2534,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.647+09:00,2026-09-17T16:33:43.704+09:00,2535,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.675+09:00,2026-09-17T16:33:43.732+09:00,2536,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.715+09:00,2026-09-17T16:33:43.766+09:00,2537,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.740+09:00,2026-09-17T16:33:43.797+09:00,2538,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.773+09:00,2026-09-17T16:33:43.830+09:00,2539,,0,False,,,,0.0,,,no_alert
/collision/ffb_command,2026-09-17T16:33:43.809+09:00,2026-09-17T16:33:43.865+09:00,2540,,0,False,,,,0.0,,,no_alert
