receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
5741.150728426,10.976804004999394,1789553251.309351,1,173,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.183185394,11.009260972999982,1789553251.3435512,1,174,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.217556756,11.04363233499953,1789553251.3783317,1,175,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.253485719,11.079561298000044,1789553251.4118092,1,176,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.291051735,11.117127313999845,1789553251.446256,1,177,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.324375411,11.150450989999626,1789553251.4836442,1,178,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.354285752,11.180361330999403,1789553251.5136206,1,179,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.387520683,11.213596261999555,1789553251.5479205,1,180,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.423635172,11.249710750999839,1789553251.584104,1,181,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.457763651,11.283839230000012,1789553251.6165795,1,182,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.491075426,11.317151004999687,1789553251.6510057,1,183,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.525452375,11.351527953999721,1789553251.685661,1,184,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.560270019,11.386345597999934,1789553251.718992,1,185,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.593453225,11.419528804000038,1789553251.7537308,1,186,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.62723865,11.45331422900017,1789553251.7877305,1,187,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.662105735,11.48818131400003,1789553251.8218875,1,188,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.698190653,11.524266231999718,1789553251.858803,1,189,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.729756027,11.555831605999629,1789553251.8905163,1,190,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.765370516,11.59144609499981,1789553251.923654,1,191,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.798874754,11.624950333000015,1789553251.9590716,1,192,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.832597559,11.658673137999358,1789553251.9932864,1,193,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.864851189,11.690926767999372,1789553252.0256205,1,194,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.898939986,11.725015564999921,1789553252.0596097,1,195,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.939565801,11.765641379999579,1789553252.0987365,1,196,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5741.977037741,11.803113319999284,1789553252.137036,1,197,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5742.004013359,11.83008893799979,1789553252.1640437,1,198,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5742.038851823,11.864927401999921,1789553252.1991243,1,199,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
5742.074534382,11.900609960999645,1789553252.2342834,1,200,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:path,0
5742.128547942,11.95462352100003,1789553252.2883112,1,201,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
5742.140662563,11.966738141999485,1789553252.3009334,1,202,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
5742.177822397,12.00389797600019,1789553252.3384566,1,203,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
5742.208028369,12.034103947999938,1789553252.3685732,1,204,bird_eye,dry_run,stop,0,0,0.0,0.0,0,inactive:clear,0
5742.242063653,12.06813923199934,1789553252.4025543,1,205,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5742.276171256,12.102246835000187,1789553252.436651,1,206,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
5742.310170129,12.136245707999478,1789553252.4706445,1,207,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
5742.343869036,12.169944614999622,1789553252.5046902,1,208,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
5742.378881707,12.204957285999626,1789553252.5384977,1,209,bird_eye,dry_run,stop,0,0,0.0,0.0,0,inactive:clear,0
5742.411953101,12.238028679999843,1789553252.572562,1,210,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
5742.446490362,12.272565940999812,1789553252.6067615,1,211,bird_eye,dry_run,apply,1,1,0.25,0.05000000074505806,1,ttc_warning:cadence_triple,0
