collision_ffb_sequence,collision_ffb_publish_enabled,collision_ffb_publish_success,collision_ffb_risk_level,collision_ffb_active,collision_ffb_requested_magnitude,collision_ffb_pattern,collision_ffb_reason,collision_ffb_publish_error,source_frame,source_time_sec,send_monotonic_sec,elapsed_sec
272,1,1,CLEAR,0,0.0,off,cadence_complete,,273,9.088363,5744.523350067,14.349425645999872
273,1,1,CLEAR,0,0.0,off,cadence_complete,,274,9.124853,5744.557525434,14.383601012999861
274,1,1,CLEAR,0,0.0,off,cadence_complete,,275,9.156158,5744.591559916,14.417635494999558
275,1,1,CLEAR,0,0.0,off,cadence_complete,,276,9.187851,5744.625782425,14.451858003999405
276,1,1,CLEAR,0,0.0,off,cadence_complete,,277,9.225076,5744.659715834,14.485791412999788
277,1,1,CLEAR,0,0.0,off,cadence_complete,,278,9.256613,5744.693852792,14.519928370999878
278,1,1,CLEAR,0,0.0,off,cadence_complete,,279,9.289053,5744.727933964,14.554009542999665
279,1,1,CLEAR,0,0.0,off,cadence_complete,,280,9.325015,5744.761977705,14.588053284000125
280,1,1,CLEAR,0,0.0,off,cadence_complete,,281,9.357693,5744.796311684,14.622387262999837
281,1,1,CLEAR,0,0.0,off,cadence_complete,,282,9.389398,5744.83044383,14.656519408999884
282,1,1,CLEAR,0,0.0,off,cadence_complete,,283,9.425406,5744.864803551,14.690879129999303
283,1,1,CLEAR,0,0.0,off,cadence_complete,,284,9.456463,5744.899196754,14.725272332999339
284,1,1,CLEAR,0,0.0,off,cadence_complete,,285,9.48914,5744.933650513,14.759726092000164
285,1,1,CLEAR,0,0.0,off,cadence_complete,,286,9.525236,5744.967861641,14.793937219999862
286,1,1,CLEAR,0,0.0,off,cadence_complete,,287,9.556422,5745.001813918,14.827889496999887
287,1,1,CLEAR,0,0.0,off,cadence_complete,,288,9.588752,5745.036047694,14.86212327300018
288,1,1,CLEAR,0,0.0,off,cadence_complete,,289,9.624647,5745.070394397,14.896469975999935
289,1,1,CLEAR,0,0.0,off,cadence_complete,,290,9.656657,5745.104587407,14.930662985999334
290,1,1,CLEAR,0,0.0,off,cadence_complete,,291,9.689292,5745.138566375,14.96464195399949
291,1,1,CLEAR,0,0.0,off,cadence_complete,,292,9.725416,5745.172555412,14.998630991000027
292,1,1,CLEAR,0,0.0,off,cadence_complete,,293,9.755899,5745.206672467,15.032748046000052
293,1,1,CLEAR,0,0.0,off,cadence_complete,,294,9.787594,5745.240638814,15.066714392999529
294,1,1,CLEAR,0,0.0,off,cadence_complete,,295,9.825018,5745.27455388,15.10062945899972
295,1,1,CLEAR,0,0.0,off,cadence_complete,,296,9.856775,5745.308409854,15.134485433000009
296,1,1,CLEAR,0,0.0,off,cadence_complete,,297,9.887907,5745.34238456,15.168460138999762
297,1,1,CLEAR,0,0.0,off,cadence_complete,,298,9.926481,5745.376351434,15.202427012999578
298,1,1,CLEAR,0,0.0,off,cadence_complete,,299,9.955636,5745.410341422,15.236417000999609
299,1,1,CLEAR,0,0.0,off,cadence_complete,,300,9.98741,5745.444264232,15.270339810999758
300,1,1,CLEAR,0,0.0,off,cadence_complete,,301,10.025667,5745.478099248,15.30417482699977
301,1,1,CLEAR,0,0.0,off,cadence_complete,,302,10.055795,5745.512062822,15.338138400999924
302,1,1,CLEAR,0,0.0,off,cadence_complete,,303,10.087381,5745.546230322,15.37230590099989
303,1,1,CLEAR,0,0.0,off,cadence_complete,,304,10.124733,5745.580303782,15.40637936099938
304,1,1,CLEAR,0,0.0,off,cadence_complete,,305,10.156088,5745.614356191,15.440431770000032
305,1,1,CLEAR,0,0.0,off,cadence_complete,,306,10.187275,5745.648390644,15.474466222999581
306,1,1,CLEAR,0,0.0,off,cadence_complete,,307,10.224653,5745.682819957,15.508895535999727
307,1,1,CLEAR,0,0.0,off,cadence_complete,,308,10.25605,5745.717223189,15.543298767999659
308,1,1,CLEAR,0,0.0,off,cadence_complete,,309,10.287441,5745.75141247,15.57748804899984
309,1,1,CLEAR,0,0.0,off,cadence_complete,,310,10.324035,5745.785579133,15.611654712000018
310,1,1,CLEAR,0,0.0,off,cadence_complete,,311,10.356489,5745.819459052,15.645534630999464
311,1,1,CLEAR,0,0.0,off,cadence_complete,,312,10.387199,5745.853650583,15.679726161999497
312,1,1,CLEAR,0,0.0,off,cadence_complete,,313,10.423977,5745.887978523,15.714054101999864
313,1,1,CLEAR,0,0.0,off,cadence_complete,,314,10.456712,5745.922302781,15.74837836000006
314,1,1,CLEAR,0,0.0,off,cadence_complete,,315,10.486647,5745.956362991,15.782438569999613
315,1,1,CLEAR,0,0.0,off,cadence_complete,,316,10.524465,5745.99073576,15.816811338999287
316,1,1,CLEAR,0,0.0,off,cadence_complete,,317,10.555565,5746.025210896,15.851286475000052
317,1,1,CLEAR,0,0.0,off,cadence_complete,,318,10.587795,5746.059556491,15.885632069999701
318,1,1,CLEAR,0,0.0,off,cadence_complete,,319,10.623999,5746.093576224,15.919651802999397
319,1,1,CLEAR,0,0.0,off,cadence_complete,,320,10.655521,5746.127413367,15.953488946000107
320,1,1,CLEAR,0,0.0,off,cadence_complete,,321,10.686791,5746.161521553,15.987597131999792
321,1,1,CLEAR,0,0.0,off,cadence_complete,,322,10.724362,5746.195557778,16.0216333569997
322,1,1,CLEAR,0,0.0,off,cadence_complete,,323,10.755322,5746.229648353,16.055723931999637
323,1,1,CLEAR,0,0.0,off,cadence_complete,,324,10.787031,5746.263631169,16.089706748000026
324,1,1,CLEAR,0,0.0,off,cadence_cancelled_by_clear,,325,10.824015,5746.297551976,16.123627554999985
325,1,1,CLEAR,0,0.0,off,no_alert,,326,10.855042,5746.331608217,16.15768379600013
326,1,1,CLEAR,0,0.0,off,no_alert,,327,10.886693,5746.365637802,16.191713380999317
327,1,1,CLEAR,0,0.0,off,no_alert,,328,10.923748,5746.399854773,16.225930351999523
328,1,1,CLEAR,0,0.0,off,no_alert,,329,10.955034,5746.434343488,16.26041906699993
329,1,1,CLEAR,0,0.0,off,no_alert,,330,10.988096,5746.46841787,16.294493448999674
330,1,1,CLEAR,0,0.0,off,no_alert,,331,11.023552,5746.502643511,16.32871909000005
331,1,1,CLEAR,0,0.0,off,no_alert,,332,11.055001,5746.537096349,16.363171928000156
332,1,1,CLEAR,0,0.0,off,no_alert,,333,11.087232,5746.571477651,16.397553230000085
333,1,1,CLEAR,0,0.0,off,no_alert,,334,11.123766,5746.605723143,16.431798722000167
334,1,1,CLEAR,0,0.0,off,no_alert,,335,11.154926,5746.639930553,16.466006132000075
335,1,1,CLEAR,0,0.0,off,no_alert,,336,11.186825,5746.67404125,16.500116829000035
336,1,1,CLEAR,0,0.0,off,no_alert,,337,11.2231,5746.708179817,16.534255395999935
337,1,1,CLEAR,0,0.0,off,no_alert,,338,11.254838,5746.74225987,16.568335449000188
338,1,1,CLEAR,0,0.0,off,no_alert,,339,11.286801,5746.776384865,16.602460443999917
339,1,1,CLEAR,0,0.0,off,no_alert,,340,11.323641,5746.810294938,16.636370516999705
340,1,1,CLEAR,0,0.0,off,no_alert,,341,11.355287,5746.844217305,16.670292883999537
341,1,1,CLEAR,0,0.0,off,no_alert,,342,11.387166,5746.87812504,16.704200618999494
342,1,1,CLEAR,0,0.0,off,no_alert,,343,11.424575,5746.912039972,16.738115550999282
343,1,1,CLEAR,0,0.0,off,no_alert,,344,11.455587,5746.946018744,16.772094322999692
344,1,1,CLEAR,0,0.0,off,no_alert,,345,11.487422,5746.980344458,16.806420036999953
345,1,1,CLEAR,0,0.0,off,no_alert,,346,11.524739,5747.014821373,16.84089695199964
346,1,1,CLEAR,0,0.0,off,no_alert,,347,11.555088,5747.049363571,16.875439149999693
347,1,1,CLEAR,0,0.0,off,no_alert,,348,11.586941,5747.083464366,16.90953994499978
348,1,1,CLEAR,0,0.0,off,no_alert,,349,11.624591,5747.117442528,16.943518106999363
349,1,1,CLEAR,0,0.0,off,no_alert,,350,11.655103,5747.15123068,16.977306258999306
350,1,1,CLEAR,0,0.0,off,no_alert,,351,11.686727,5747.185193887,17.011269466000158
351,1,1,CLEAR,0,0.0,off,no_alert,,352,11.72457,5747.219123962,17.04519954099942
352,1,1,CLEAR,0,0.0,off,no_alert,,353,11.755176,5747.253157095,17.079232673999286
353,1,1,CLEAR,0,0.0,off,no_alert,,354,11.787008,5747.287091441,17.11316701999931
354,1,1,CLEAR,0,0.0,off,no_alert,,355,11.823427,5747.321381113,17.14745669199965
355,1,1,CLEAR,0,0.0,off,no_alert,,356,11.855611,5747.355670408,17.181745986999886
356,1,1,CLEAR,0,0.0,off,no_alert,,357,11.88712,5747.38995583,17.216031408999697
357,1,1,CLEAR,0,0.0,off,no_alert,,358,11.923284,5747.424284475,17.25036005399943
358,1,1,CLEAR,0,0.0,off,no_alert,,359,11.955771,5747.458611212,17.28468679099933
359,1,1,CLEAR,0,0.0,off,no_alert,,360,11.986826,5747.492800122,17.318875700999342
360,1,1,CLEAR,0,0.0,off,no_alert,,361,12.023182,5747.526910498,17.352986076999514
361,1,1,CLEAR,0,0.0,off,no_alert,,362,12.054876,5747.560945695,17.38702127399938
362,1,1,CLEAR,0,0.0,off,no_alert,,363,12.086626,5747.595020537,17.421096115999717
363,1,1,CLEAR,0,0.0,off,no_alert,,364,12.122934,5747.628777836,17.45485341499989
364,1,1,CLEAR,0,0.0,off,no_alert,,365,12.155049,5747.662698797,17.488774376000038
365,1,1,CLEAR,0,0.0,off,no_alert,,366,12.186794,5747.696726319,17.52280189799967
366,1,1,CLEAR,0,0.0,off,no_alert,,367,12.222992,5747.730441559,17.556517137999435
367,1,1,CLEAR,0,0.0,off,no_alert,,368,12.2549,5747.764475569,17.590551147999577
368,1,1,CLEAR,0,0.0,off,no_alert,,369,12.286971,5747.79856793,17.624643508999725
369,1,1,CLEAR,0,0.0,off,no_alert,,370,12.323103,5747.832791528,17.658867106999423
370,1,1,CLEAR,0,0.0,off,no_alert,,371,12.355028,5747.86705968,17.693135258999973
371,1,1,CLEAR,0,0.0,off,no_alert,,372,12.387081,5747.901077077,17.727152655999816
372,1,1,CLEAR,0,0.0,off,no_alert,,373,12.423308,5747.934937728,17.761013306999303
373,1,1,CLEAR,0,0.0,off,no_alert,,374,12.455016,5747.969385793,17.79546137199941
374,1,1,CLEAR,0,0.0,off,no_alert,,375,12.486643,5748.003534018,17.829609596999944
375,1,1,CLEAR,0,0.0,off,no_alert,,376,12.523201,5748.037946582,17.86402216099941
376,1,1,CLEAR,0,0.0,off,no_alert,,377,12.555195,5748.072331542,17.898407120999764
377,1,1,CLEAR,0,0.0,off,no_alert,,378,12.587535,5748.106632889,17.932708467999873
378,1,1,CLEAR,0,0.0,off,no_alert,,379,12.623024,5748.140654919,17.96673049799938
379,1,1,CLEAR,0,0.0,off,no_alert,,380,12.654999,5748.175092182,18.001167761000033
380,1,1,CLEAR,0,0.0,off,no_alert,,381,12.686871,5748.209285961,18.03536153999994
381,1,1,CLEAR,0,0.0,off,no_alert,,382,12.726805,5748.243142891,18.069218470000123
382,1,1,CLEAR,0,0.0,off,no_alert,,383,12.758084,5748.27704395,18.10311952899974
383,1,1,CLEAR,0,0.0,off,no_alert,,384,12.787003,5748.311165597,18.137241175999407
384,1,1,CLEAR,0,0.0,off,no_alert,,385,12.828455,5748.345502021,18.17157760000009
385,1,1,CLEAR,0,0.0,off,no_alert,,386,12.85674,5748.37984575,18.205921328999466
386,1,1,CLEAR,0,0.0,off,no_alert,,387,12.89298,5748.414237937,18.240313515999333
387,1,1,CLEAR,0,0.0,off,no_alert,,388,12.925454,5748.448345197,18.274420775999715
388,1,1,CLEAR,0,0.0,off,no_alert,,389,12.955057,5748.482583719,18.30865929799984
389,1,1,CLEAR,0,0.0,off,no_alert,,390,12.98711,5748.516837481,18.342913059999773
390,1,1,CLEAR,0,0.0,off,no_alert,,391,13.025599,5748.550909634,18.376985212999898
391,1,1,CLEAR,0,0.0,off,no_alert,,392,13.054874,5748.58498424,18.411059819000002
392,1,1,CLEAR,0,0.0,off,no_alert,,393,13.086855,5748.619096992,18.445172570999603
393,1,1,CLEAR,0,0.0,off,no_alert,,394,13.123141,5748.653094494,18.479170072999295
394,1,1,CLEAR,0,0.0,off,no_alert,,395,13.15507,5748.686967011,18.513042589999714
395,1,1,CLEAR,0,0.0,off,no_alert,,396,13.187611,5748.721026368,18.547101946999646
396,1,1,CLEAR,0,0.0,off,no_alert,,397,13.222735,5748.755128153,18.581203732000176
397,1,1,CLEAR,0,0.0,off,no_alert,,398,13.260714,5748.789278733,18.61535431199991
398,1,1,CLEAR,0,0.0,off,no_alert,,399,13.29234,5748.823226886,18.64930246499989
399,1,1,CLEAR,0,0.0,off,no_alert,,400,13.325566,5748.857173992,18.68324957099958
400,1,1,CLEAR,0,0.0,off,no_alert,,401,13.364531,5748.891351111,18.71742669000014
401,1,1,CLEAR,0,0.0,off,no_alert,,402,13.396202,5748.925490047,18.75156562599932
402,1,1,CLEAR,0,0.0,off,no_alert,,,,5748.96513099,18.791206911999325
