receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
1473499.718270207,7.371438601985574,1790314500.8282177,1,187,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.75170386,7.404872254934162,1790314500.8618393,1,188,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.785407618,7.438576012849808,1790314500.895707,1,189,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.818614398,7.471782792825252,1790314500.9291215,1,190,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.852943638,7.506112033035606,1790314500.9631562,1,191,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.886919983,7.540088377892971,1790314500.9971354,1,192,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.92110629,7.574274685001001,1790314501.031195,1,193,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.954942387,7.608110781991854,1790314501.0651188,1,194,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473499.989152452,7.642320846905932,1790314501.0990682,1,195,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.022733569,7.67590196384117,1790314501.13275,1,196,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.056536028,7.709704422857612,1790314501.1665626,1,197,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.090463166,7.743631560821086,1790314501.2005644,1,198,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.124478126,7.777646520873532,1790314501.23446,1,199,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.158337574,7.811505968915299,1790314501.2684736,1,200,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.192263219,7.845431613968685,1790314501.30239,1,201,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.225961337,7.87912973202765,1790314501.3361766,1,202,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.260338565,7.913506960030645,1790314501.3705022,1,203,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.294011543,7.947179937968031,1790314501.4042943,1,204,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.328348967,7.981517361942679,1790314501.4385102,1,205,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.361270521,8.014438915997744,1790314501.471797,1,206,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
1473500.395534528,8.048702922882512,1790314501.5058618,1,207,bird_eye,dry_run,none,0,0,0.0,0.0,0,inactive:clear,0
