receive_monotonic_sec,elapsed_sec,stamp_sec,has_sequence,sequence,source,output_mode,action,command_active,output_active,requested_magnitude,applied_magnitude,pattern,reason,fault
7995.389662523,11.919714863000081,1789543638.8150454,1,202,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.42468001,11.954732350000086,1789543638.8496623,1,203,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.461579113,11.991631453000082,1789543638.8861263,1,204,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.494254934,12.02430727400042,1789543638.9174333,1,205,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.527413751,12.057466090999696,1789543638.952216,1,206,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.572631687,12.102684026999668,1789543638.9903216,1,207,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.596327284,12.126379624000037,1789543639.0209904,1,208,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.630346788,12.16039912799988,1789543639.054886,1,209,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.66433232,12.194384659999741,1789543639.0893443,1,210,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.698980731,12.22903307100023,1789543639.1239042,1,211,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.73284608,12.262898420000056,1789543639.1579015,1,212,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.76702762,12.297079959999792,1789543639.1919332,1,213,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.802448445,12.332500784999866,1789543639.2267647,1,214,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7995.836900786,12.366953126000226,1789543639.261676,1,215,bird_eye,hardware,apply,1,1,0.15000000596046448,0.05000000074505806,3,invalid_or_unknown_perception:cadence_triple,0
7995.871179744,12.401232084000185,1789543639.2948854,1,216,bird_eye,hardware,apply,1,1,0.15000000596046448,0.05000000074505806,3,invalid_or_unknown_perception:cadence_triple,0
7995.90474212,12.434794460000376,1789543639.3290958,1,217,bird_eye,hardware,stop,0,0,0.0,0.0,0,inactive:clear,0
7995.93954595,12.469598290000249,1789543639.364571,1,218,bird_eye,hardware,apply,1,1,0.15000000596046448,0.05000000074505806,3,invalid_or_unknown_perception:cadence_triple,0
7995.973299402,12.503351741999722,1789543639.3982985,1,219,bird_eye,hardware,apply,1,1,0.15000000596046448,0.05000000074505806,3,invalid_or_unknown_perception:cadence_triple,0
7996.006675425,12.53672776500025,1789543639.4313014,1,220,bird_eye,hardware,stop,0,0,0.0,0.0,0,inactive:clear,0
7996.041320835,12.57137317500019,1789543639.4656982,1,221,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.074473325,12.604525665000438,1789543639.4995246,1,222,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.108592536,12.638644876000399,1789543639.5337386,1,223,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.14350815,12.673560490000455,1789543639.5685909,1,224,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.177881245,12.707933585000319,1789543639.6027095,1,225,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.211101366,12.74115370599975,1789543639.6364973,1,226,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.244993807,12.775046147000467,1789543639.6703908,1,227,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.278955403,12.809007742999711,1789543639.7044704,1,228,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.313513213,12.84356555300019,1789543639.7384965,1,229,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.350554746,12.880607086000055,1789543639.7742517,1,230,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.381710784,12.911763123999663,1789543639.8059754,1,231,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.415060894,12.945113234000019,1789543639.840256,1,232,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.44938449,12.97943682999994,1789543639.8747869,1,233,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.491517998,13.021570337999947,1789543639.9168653,1,234,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.516549248,13.046601588000158,1789543639.9420364,1,235,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.551147916,13.081200256000557,1789543639.9765768,1,236,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.584897349,13.114949689000241,1789543640.0103977,1,237,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.619452356,13.149504695999894,1789543640.0445368,1,238,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.653238024,13.183290363999731,1789543640.077811,1,239,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.687992954,13.218045294000149,1789543640.1129348,1,240,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.720359261,13.250411601000451,1789543640.1458466,1,241,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.756667138,13.286719478000123,1789543640.1817791,1,242,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.789712182,13.319764521999787,1789543640.2149189,1,243,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.823464388,13.353516727999704,1789543640.2484694,1,244,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.858617795,13.388670135000211,1789543640.2825108,1,245,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.891172473,13.421224812999753,1789543640.316304,1,246,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.926274903,13.456327243000487,1789543640.35083,1,247,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.961832236,13.491884576000302,1789543640.3849652,1,248,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
7996.995925271,13.52597761099969,1789543640.4206758,1,249,bird_eye,hardware,none,0,0,0.0,0.0,0,inactive:clear,0
